"code","id","group_id/id","name","user_type_id/id","reconcile","chart_template_id/id"
"61353000","pcg_61353000","account.data_account_group_613","Rémunérations du personnel détaché ou prêté à l'entreprise","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61360000","pcg_61360000","account.data_account_group_613","Rémunérations d'intermédiaires et honoraires","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61361000","pcg_61361000","account.data_account_group_613","Commissions et courtages","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61365000","pcg_61365000","account.data_account_group_613","Honoraires","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61367000","pcg_61367000","account.data_account_group_613","Frais d'actes et de contentieux","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61370000","pcg_61370000","account.data_account_group_613","Redevances pour brevets, marques, droits et valeurs similaires","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61371000","pcg_61371000","account.data_account_group_613","Redevances pour brevets","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61378000","pcg_61378000","account.data_account_group_613","Autres redevances","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61410000","pcg_61410000","account.data_account_group_614","Etudes, recherches et documentation","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61411000","pcg_61411000","account.data_account_group_614","Etudes générales","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61413000","pcg_61413000","account.data_account_group_614","Recherches","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61415000","pcg_61415000","account.data_account_group_614","Documentation générale","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61416000","pcg_61416000","account.data_account_group_614","Documentation technique","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61420000","pcg_61420000","account.data_account_group_614","Transports","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61421000","pcg_61421000","account.data_account_group_614","Transports du personnel","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61425000","pcg_61425000","account.data_account_group_614","Transports sur achats","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61426000","pcg_61426000","account.data_account_group_614","Transports sur ventes","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61428000","pcg_61428000","account.data_account_group_614","Autres transports","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61430000","pcg_61430000","account.data_account_group_614","Déplacements, missions et réceptions","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61431000","pcg_61431000","account.data_account_group_614","Voyages et déplacements","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61433000","pcg_61433000","account.data_account_group_614","Frais de déménagement","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61435000","pcg_61435000","account.data_account_group_614","Missions","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61436000","pcg_61436000","account.data_account_group_614","Réceptions","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61440000","pcg_61440000","account.data_account_group_614","Publicité, publications et relations publiques","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61441000","pcg_61441000","account.data_account_group_614","Annoces et insertions","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61442000","pcg_61442000","account.data_account_group_614","Echantillons, catalogues et imprimés publicitaires","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61443000","pcg_61443000","account.data_account_group_614","Foires et expositions","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61444000","pcg_61444000","account.data_account_group_614","Primes de publicité","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61446000","pcg_61446000","account.data_account_group_614","Publications","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61447000","pcg_61447000","account.data_account_group_614","Cadeaux à la clientèle","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61448000","pcg_61448000","account.data_account_group_614","Autres charges de publicité et relations publiques","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61450000","pcg_61450000","account.data_account_group_614","Frais postaus et frais de télécommunications","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61451000","pcg_61451000","account.data_account_group_614","Frais postaux","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61455000","pcg_61455000","account.data_account_group_614","Frais de téléphone","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61456000","pcg_61456000","account.data_account_group_614","Frais de télex et de télégrammes","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61460000","pcg_61460000","account.data_account_group_614","Cotisations et dons","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61461000","pcg_61461000","account.data_account_group_614","Cotisations","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61462000","pcg_61462000","account.data_account_group_614","Dons","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61470000","pcg_61470000","account.data_account_group_614","Services bancaires","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61471000","pcg_61471000","account.data_account_group_614","Frais d'achat et de vente des titres","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61472000","pcg_61472000","account.data_account_group_614","Frais sur effets de commerce","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61473000","pcg_61473000","account.data_account_group_614","Frais et commisions sur services bancaires","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61480000","pcg_61480000","account.data_account_group_614","Autres charges externes des exercices antérieurs","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61490000","pcg_61490000","account.data_account_group_614","Rabais, remises et ristournes obtenus sur autres charges externes","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61610000","pcg_61610000","account.data_account_group_616","Impôts et taxes directs","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61611000","pcg_61611000","account.data_account_group_616","Taxe urbaine et taxe d'édilité","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61612000","pcg_61612000","account.data_account_group_616","Patente","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61615000","pcg_61615000","account.data_account_group_616","Taxes locales","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61650000","pcg_61650000","account.data_account_group_616","Impôts et taxes directs","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61670000","pcg_61670000","account.data_account_group_616","Impôts, taxes et droits assimilés","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61671000","pcg_61671000","account.data_account_group_616","Droits d’enregistrement et de timbre","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61673000","pcg_61673000","account.data_account_group_616","Taxes sur les véhicules","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61678000","pcg_61678000","account.data_account_group_616","Autres impôts, taxes et droits assimilés","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61680000","pcg_61680000","account.data_account_group_616","Impôts et taxes des exercices antérieurs","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61710000","pcg_61710000","account.data_account_group_617","Rémunérations du personnel","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61711000","pcg_61711000","account.data_account_group_617","Appointements et salaires","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61712000","pcg_61712000","account.data_account_group_617","Primes et gratifications","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61713000","pcg_61713000","account.data_account_group_617","Indemnités et avantages divers","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61714000","pcg_61714000","account.data_account_group_617","Commissions au personnel","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61715000","pcg_61715000","account.data_account_group_617","Rémunérations des administrateurs, gérants et associés","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61740000","pcg_61740000","account.data_account_group_617","Charges sociales","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61741000","pcg_61741000","account.data_account_group_617","Cotisations de sécurité sociale","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61742000","pcg_61742000","account.data_account_group_617","Cotisations aux caisses de retraite","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61743000","pcg_61743000","account.data_account_group_617","Cotisations aux mutuelles","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61744000","pcg_61744000","account.data_account_group_617","Prestations familiales","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61745000","pcg_61745000","account.data_account_group_617","Assurances accidents de travail","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61760000","pcg_61760000","account.data_account_group_617","Charges sociales diverses","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61761000","pcg_61761000","account.data_account_group_617","Assurances groupe","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61762000","pcg_61762000","account.data_account_group_617","Prestations de retarites","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61763000","pcg_61763000","account.data_account_group_617","Allocations aux œuvres sociales","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61764000","pcg_61764000","account.data_account_group_617","Habillement et vêtements de travail","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61765000","pcg_61765000","account.data_account_group_617","Indemnités de préavis et de licenciement","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61766000","pcg_61766000","account.data_account_group_617","Médecine de travail, pharmacie","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61768000","pcg_61768000","account.data_account_group_617","Autres charges sociales diverses","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61770000","pcg_61770000","account.data_account_group_617","Rémunération de l'exploitant","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61771000","pcg_61771000","account.data_account_group_617","Appointements et salaires","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61774000","pcg_61774000","account.data_account_group_617","Charges sociales sur appointements et salaires de l’exploitant","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61780000","pcg_61780000","account.data_account_group_617","Charges du personnel des exercices antérieurs","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61810000","pcg_61810000","account.data_account_group_618","Jetons de présence","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61820000","pcg_61820000","account.data_account_group_618","Pertes sur créances irrécouvrables","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61850000","pcg_61850000","account.data_account_group_618","Pertes sur opérations faites en commun","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61860000","pcg_61860000","account.data_account_group_618","Transfert de profits sur opérations faites en commun","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61880000","pcg_61880000","account.data_account_group_618","Autres charges d’exploitation des exercices antérieurs","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"61910000","pcg_61910000","account.data_account_group_619","Dotations d’exploitation aux amortissements de l’immobilisation en non valeur","account.data_account_type_depreciation","FAUX","l10n_ma_temp_chart"
"61911000","pcg_61911000","account.data_account_group_619","D.E.A. des frais préliminaires","account.data_account_type_depreciation","FAUX","l10n_ma_temp_chart"
"61912000","pcg_61912000","account.data_account_group_619","D.E.A. des charges à répartir","account.data_account_type_depreciation","FAUX","l10n_ma_temp_chart"
"61920000","pcg_61920000","account.data_account_group_619","Dotations d’exploitation aux amortissements des immobilisations incorporelles","account.data_account_type_depreciation","FAUX","l10n_ma_temp_chart"
"61921000","pcg_61921000","account.data_account_group_619","D.E.A. de l’immobilisation en recherche et développement","account.data_account_type_depreciation","FAUX","l10n_ma_temp_chart"
"61922000","pcg_61922000","account.data_account_group_619","D.E.A. des brevets, marques, droits et valeurs similaires","account.data_account_type_depreciation","FAUX","l10n_ma_temp_chart"
"61923000","pcg_61923000","account.data_account_group_619","D.E.A. du fonds commercial","account.data_account_type_depreciation","FAUX","l10n_ma_temp_chart"
"61928000","pcg_61928000","account.data_account_group_619","D.E.A. des autres immobilisations incorporelles","account.data_account_type_depreciation","FAUX","l10n_ma_temp_chart"
"61930000","pcg_61930000","account.data_account_group_619","Dotations d’exploitation aux amortissements des immobilisations corporelles","account.data_account_type_depreciation","FAUX","l10n_ma_temp_chart"
"61931000","pcg_61931000","account.data_account_group_619","D.E.A. des terrains","account.data_account_type_depreciation","FAUX","l10n_ma_temp_chart"
"61932000","pcg_61932000","account.data_account_group_619","D.E.A. des constructions","account.data_account_type_depreciation","FAUX","l10n_ma_temp_chart"
"61933000","pcg_61933000","account.data_account_group_619","D.E.A. des installations techniques, matériel et outillage","account.data_account_type_depreciation","FAUX","l10n_ma_temp_chart"
"61934000","pcg_61934000","account.data_account_group_619","D.E.A. du matériel de transport","account.data_account_type_depreciation","FAUX","l10n_ma_temp_chart"
"61935000","pcg_61935000","account.data_account_group_619","D.E.A. des mobiliers, matériels de bureau et aménagements divers","account.data_account_type_depreciation","FAUX","l10n_ma_temp_chart"
"61938000","pcg_61938000","account.data_account_group_619","D.E.A. des autres immobilisations corporelles","account.data_account_type_depreciation","FAUX","l10n_ma_temp_chart"
"61940000","pcg_61940000","account.data_account_group_619","Dotations d’exploitation aux provisions pour dépréciation des immobilisations","account.data_account_type_depreciation","FAUX","l10n_ma_temp_chart"
"61942000","pcg_61942000","account.data_account_group_619","D.E.P. pour dépréciation des immobilisations incorporelles","account.data_account_type_depreciation","FAUX","l10n_ma_temp_chart"
"61943000","pcg_61943000","account.data_account_group_619","D.E.P. pour dépréciation des immobilisations corporelles","account.data_account_type_depreciation","FAUX","l10n_ma_temp_chart"
"61950000","pcg_61950000","account.data_account_group_619","Dotations d’exploitation aux provisions pour risques et charges","account.data_account_type_depreciation","FAUX","l10n_ma_temp_chart"
"61955000","pcg_61955000","account.data_account_group_619","D.E.P. pour risques et charges durables","account.data_account_type_depreciation","FAUX","l10n_ma_temp_chart"
"61957000","pcg_61957000","account.data_account_group_619","D.E.P. pour risques et charges momentanés","account.data_account_type_depreciation","FAUX","l10n_ma_temp_chart"
"61960000","pcg_61960000","account.data_account_group_619","Dotations d’exploitation aux provisions pour dépréciations de l’actif circulant","account.data_account_type_depreciation","FAUX","l10n_ma_temp_chart"
"61961000","pcg_61961000","account.data_account_group_619","D.E.P. pour dépréciation des stocks","account.data_account_type_depreciation","FAUX","l10n_ma_temp_chart"
"61964000","pcg_61964000","account.data_account_group_619","D.E.P. pour dépréciation des créances de l’actif circulant","account.data_account_type_depreciation","FAUX","l10n_ma_temp_chart"
"61980000","pcg_61980000","account.data_account_group_619","Dotations d’exploitation des exercices antérieurs","account.data_account_type_depreciation","FAUX","l10n_ma_temp_chart"
"61981000","pcg_61981000","account.data_account_group_619","D.E. aux amortissements des exercices antérieurs","account.data_account_type_depreciation","FAUX","l10n_ma_temp_chart"
"61984000","pcg_61984000","account.data_account_group_619","D.E. aux provisions des exercices antérieurs","account.data_account_type_depreciation","FAUX","l10n_ma_temp_chart"
"63110000","pcg_63110000","account.data_account_group_631","Intérêts des emprunts et dettes","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"63111000","pcg_63111000","account.data_account_group_631","Intérêts des emprunts","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"63113000","pcg_63113000","account.data_account_group_631","Intérêts des dettes rattachées à des participations","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"63114000","pcg_63114000","account.data_account_group_631","Intérêts des comptes courants et dépôts créditeurs","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"63115000","pcg_63115000","account.data_account_group_631","Intérêts bancaires et sur opérations de financement","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"63118000","pcg_63118000","account.data_account_group_631","Autres intérêts des emprunts et dettes","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"63180000","pcg_63180000","account.data_account_group_631","Charges d’intérêts des exercices antérieurs","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"63310000","pcg_63310000","account.data_account_group_633","Pertes de change propres à l’exercice","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"63380000","pcg_63380000","account.data_account_group_633","Pertes de change des exercices antérieurs","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"63820000","pcg_63820000","account.data_account_group_638","Pertes sur créances liées à des participations","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"63850000","pcg_63850000","account.data_account_group_638","Charges nettes sur cession de titres et valeurs de placement","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"63860000","pcg_63860000","account.data_account_group_638","Escomptes accordés","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"63880000","pcg_63880000","account.data_account_group_638","Autres charges financières des exercices antérieurs","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"63910000","pcg_63910000","account.data_account_group_639","Dotations aux amortissements des primes de remboursement des obligations","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"63920000","pcg_63920000","account.data_account_group_639","Dotations aux provisions pour dépréciations des immobilisations financières","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"63930000","pcg_63930000","account.data_account_group_639","Dotations aux provisions pour risques et charges financières","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"63940000","pcg_63940000","account.data_account_group_639","Dotation aux provisions pour dépréciation des titres et valeurs de placement","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"63960000","pcg_63960000","account.data_account_group_639","Dotations aux provisions pour dépréciation des compte de trésoreie","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"63980000","pcg_63980000","account.data_account_group_639","Dotations financières des exercices antérieurs","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"65120000","pcg_65120000","account.data_account_group_651","VNA des immobilisations incorporelles cédées","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"65130000","pcg_65130000","account.data_account_group_651","VNA des immobilisations corporelles cédées","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"65140000","pcg_65140000","account.data_account_group_651","VNA provisions des immobilisations financières cédées (droits de propriété)","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"65180000","pcg_65180000","account.data_account_group_651","VNA des immobilisations cédées des exercices antérieurs","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"65610000","pcg_65610000","account.data_account_group_656","Subventions accordées de l’exercice","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"65680000","pcg_65680000","account.data_account_group_656","Subventions accordées des exercices antérieurs","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"65810000","pcg_65810000","account.data_account_group_658","Pénalités sur marchés et dédits","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"65811000","pcg_65811000","account.data_account_group_658","Pénalités sur marchés","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"65812000","pcg_65812000","account.data_account_group_658","Dédits","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"65820000","pcg_65820000","account.data_account_group_658","Rappels d’impôts (autres qu’impôts sur les résultats)","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"65830000","pcg_65830000","account.data_account_group_658","Pénalités et amendes fiscales ou pénales","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"65831000","pcg_65831000","account.data_account_group_658","Pénalités et amendes fiscales","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"65833000","pcg_65833000","account.data_account_group_658","Pénalités et amendes pénales","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"65850000","pcg_65850000","account.data_account_group_658","Créances devenues irrécouvrables","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"65860000","pcg_65860000","account.data_account_group_658","Dons, libéralités et lots","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"65861000","pcg_65861000","account.data_account_group_658","Dons","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"65862000","pcg_65862000","account.data_account_group_658","Libéralités","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"65863000","pcg_65863000","account.data_account_group_658","Lots","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"65880000","pcg_65880000","account.data_account_group_658","Autres charges non courantes des exercices antérieurs","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"65910000","pcg_65910000","account.data_account_group_659","Dotations aux amortissements exceptionnels des immobilisations","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"65911000","pcg_65911000","account.data_account_group_659","D.A.E. de l’immobilisation en non-valeurs","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"65912000","pcg_65912000","account.data_account_group_659","D.A.E. des immobilisations incorporelles","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"65913000","pcg_65913000","account.data_account_group_659","D.A.E. des immobilisations corporelles","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"65940000","pcg_65940000","account.data_account_group_659","Dotations non courantes aux provisions réglementées","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"65941000","pcg_65941000","account.data_account_group_659","D.N.C. pour amortissements dérogatoires","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"65942000","pcg_65942000","account.data_account_group_659","D.N.C. pour plus-values en instance d'imposition","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"65944000","pcg_65944000","account.data_account_group_659","D.N.C. pour investissements","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"65945000","pcg_65945000","account.data_account_group_659","D.N.C. pour reconstitution de gisements","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"65946000","pcg_65946000","account.data_account_group_659","D.N.C. pour acquisition et construction de logements","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"65950000","pcg_65950000","account.data_account_group_659","Dotations non courantes aux provisions pour risques et charges","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"65955000","pcg_65955000","account.data_account_group_659","D.N.C. aux provisions pour risques et charges durables","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"65957000","pcg_65957000","account.data_account_group_659","D.N.C. aux provisions pour risques et charges momentanés","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"65960000","pcg_65960000","account.data_account_group_659","Dotations non courantes aux provisions pour dépréciation","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"65962000","pcg_65962000","account.data_account_group_659","D.N.C. aux provisions pour dépréciation de l’actif immobilisé","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"65963000","pcg_65963000","account.data_account_group_659","D.N.C. aux provisions pour dépréciation de l’actif circulant","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"65980000","pcg_65980000","account.data_account_group_659","Dotations non courantes des exercices antérieurs","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"67010000","pcg_67010000","account.data_account_group_670","Impôts sur les bénéfices","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"67050000","pcg_67050000","account.data_account_group_670","Imposition minimale annuelle des sociétés","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"67080000","pcg_67080000","account.data_account_group_670","Rappels et dégrèvements d’impôts sur les résultats","account.data_account_type_expenses","FAUX","l10n_ma_temp_chart"
"71110000","pcg_71110000","account.data_account_group_711","Ventes de marchandises au Maroc","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71130000","pcg_71130000","account.data_account_group_711","Ventes de marchandises à l’étranger","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71180000","pcg_71180000","account.data_account_group_711","Ventes de marchandises des exercices antérieurs","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71190000","pcg_71190000","account.data_account_group_711","Rabais, remises et ristournes accordés par l’entreprise","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71210000","pcg_71210000","account.data_account_group_712","Ventes de biens produits au Maroc","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71211000","pcg_71211000","account.data_account_group_712","Ventes de produits finis","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71212000","pcg_71212000","account.data_account_group_712","Ventes de produits intermédiaires","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71217000","pcg_71217000","account.data_account_group_712","Ventes de produits résiduels","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71220000","pcg_71220000","account.data_account_group_712","Ventes de biens produits à l’étranger","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71221000","pcg_71221000","account.data_account_group_712","Ventes de produits finis","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71222000","pcg_71222000","account.data_account_group_712","Ventes de produits intermédiaires","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71240000","pcg_71240000","account.data_account_group_712","Ventes de services produits au Maroc","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71241000","pcg_71241000","account.data_account_group_712","Travaux","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71242000","pcg_71242000","account.data_account_group_712","Etudes","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71243000","pcg_71243000","account.data_account_group_712","Prestations de services","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71250000","pcg_71250000","account.data_account_group_712","Ventes de services produits à l'étranger","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71251000","pcg_71251000","account.data_account_group_712","Travaux","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71252000","pcg_71252000","account.data_account_group_712","Etudes","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71253000","pcg_71253000","account.data_account_group_712","Prestations de services","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71260000","pcg_71260000","account.data_account_group_712","Redevances pour brevets, marques, droits et valeurs similaires","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71270000","pcg_71270000","account.data_account_group_712","Ventes de produits accessoires","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71271000","pcg_71271000","account.data_account_group_712","Locations divers es reçues","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71272000","pcg_71272000","account.data_account_group_712","Commissions et courtages reçus","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71273000","pcg_71273000","account.data_account_group_712","Produits de services exploités dans l'intérêt du personnel","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71275000","pcg_71275000","account.data_account_group_712","Bonis sur reprises d'emballages consignés","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71276000","pcg_71276000","account.data_account_group_712","Ports et frais accessoires facturés","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71278000","pcg_71278000","account.data_account_group_712","Autres ventes et produits accessoires","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71280000","pcg_71280000","account.data_account_group_712","Ventes de biens et services produits des exercices antérieurs","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71290000","pcg_71290000","account.data_account_group_712","Rabais, remises et ristournes accordés par l’entreprise","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71310000","pcg_71310000","account.data_account_group_713","Variation des stocks de produits en cours","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71311000","pcg_71311000","account.data_account_group_713","Variation des stocks de biens produits en cours","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71312000","pcg_71312000","account.data_account_group_713","Variation des stocks de produits intermédiaires en cours","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71317000","pcg_71317000","account.data_account_group_713","Variation des stocks de produits résiduels en cours","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
